tile.stone, ID = 1
item.socket_module, ID = 8519
item.paintCan, ID = 8520
item.paintCan, ID = 8521
item.paintCan, ID = 8522
item.paintCan, ID = 8523
item.paintCan, ID = 8524
item.paintCan, ID = 8525
item.paintCan, ID = 8526
item.paintCan, ID = 8527
item.paintCan, ID = 8528
item.paintCan, ID = 8529
item.paintCan, ID = 8530
item.paintCan, ID = 8531
item.paintCan, ID = 8532
item.paintCan, ID = 8533
item.paintCan, ID = 8534
item.paintCan, ID = 8535
item.rsIngot, ID = 8536
item.eng_rsWand, ID = 8537
item.socket_remote, ID = 8538
item.slickwaterBucket, ID = 8539
item.eng_wrench, ID = 8540
item.fluidContainer, ID = 8656
item.entityCard, ID = 8816
item.glasses, ID = 8817
item.scanner, ID = 8818
item.upgrade, ID = 8819
item.locationCard, ID = 8820
item.guide, ID = 8821
item.miscItems, ID = 8822
item.nanobrush, ID = 8823
item.portalModule, ID = 8824
item.wrench, ID = 8826
item.extrautils:builderswand, ID = 9156
item.extrautils:creativebuilderswand, ID = 9157
item.extrautils:destructionpickaxe, ID = 9158
item.extrautils:divisionSigil, ID = 9159
item.extrautils:erosionShovel, ID = 9160
item.extrautils:ethericsword, ID = 9161
item.extrautils:golden_bag, ID = 9162
item.extrautils:golden_lasso, ID = 9163
item.extrautils:defoliageAxe, ID = 9164
item.extrautils:paintbrush_base, ID = 9166
item.extrautils:microblocks, ID = 9167
item.extrautils:scanner, ID = 9168
item.extrautils:sonar_goggles, ID = 9169
item.extrautils:temporalHoe, ID = 9170
item.extrautils:unstableingot, ID = 9171
item.extrautils:nodeUpgrade, ID = 9172
item.extrautils:watering_can, ID = 9173
item.GluttonyShard, ID = 9612
item.Bloodwell, ID = 9613
item.classicendermanEgg, ID = 9766
item.elderEgg, ID = 9767
item.endergolemEgg, ID = 9768
item.enderhorn, ID = 9769
item.enderminionEgg, ID = 9770
item.fanendermanEgg, ID = 9771
item.farlanderEgg, ID = 9772
item.looterEgg, ID = 9773
item.mysticendermanEgg, ID = 9774
item.mysticEnderminionEgg, ID = 9775
item.mysticWand, ID = 9776
item.mysticWand, ID = 9777
item.mysticWand, ID = 9778
item.mysticWand, ID = 9779
item.mysticWand, ID = 9780
item.mysticWand, ID = 9781
item.nightfallsword, ID = 9782
item.rebelEgg, ID = 9783
item.rubyItem, ID = 9784
item.wandererEgg, ID = 9785
item.honeyComb, ID = 10056
item.dictionary, ID = 10057
item.hiveFrame, ID = 10058
item.hiveFrame, ID = 10059
item.hiveFrame, ID = 10060
item.hiveFrame, ID = 10061
item.hiveFrame, ID = 10062
item.honeyCrystal, ID = 10063
item.honeyCrystalEmpty, ID = 10064
item.honeyDrop, ID = 10065
item.liquidContainer, ID = 10067
item.misc, ID = 10069
item.propolis, ID = 10070
item.serum, ID = 10071
item.serumEmtpy, ID = 10072
item.template, ID = 10073
item.templateBlank, ID = 10074
item.database, ID = 10076
item.durableHammer, ID = 10077
item.food, ID = 10078
item.hammer, ID = 10080
item.misc, ID = 10081
item.liquidContainer, ID = 10083
item.database, ID = 10084
item.adventurerBackpack, ID = 10086
item.adventurerBackpackT2, ID = 10087
item.ambrosia, ID = 10088
item.apatite, ID = 10089
item.apiaristBag, ID = 10090
item.apiaristBoots, ID = 10091
item.apiaristChest, ID = 10092
item.apiaristHelmet, ID = 10093
item.apiaristLegs, ID = 10094
item.ash, ID = 10095
item.beeCombs, ID = 10096
item.beeDroneGE, ID = 10097
item.beeLarvaeGE, ID = 10098
item.beePrincessGE, ID = 10099
item.beeQueenGE, ID = 10100
item.beealyzer, ID = 10101
item.beeswax, ID = 10102
item.biofuelCan, ID = 10103
item.biomassCan, ID = 10104
item.bituminousPeat, ID = 10105
item.brokenBronzePickaxe, ID = 10106
item.brokenBronzeShovel, ID = 10107
item.bronzePickaxe, ID = 10108
item.bronzeShovel, ID = 10109
item.bucketBiofuel, ID = 10110
item.bucketBiomass, ID = 10111
item.builderBackpack, ID = 10112
item.builderBackpackT2, ID = 10113
item.butterflyGE, ID = 10114
item.canEmpty, ID = 10115
item.canFuel, ID = 10116
item.canHoney, ID = 10117
item.canIce, ID = 10118
item.canJuice, ID = 10119
item.canLava, ID = 10120
item.canOil, ID = 10121
item.canSeedOil, ID = 10122
item.carton, ID = 10123
item.catalogue, ID = 10124
item.caterpillarGE, ID = 10125
item.chipsets, ID = 10126
item.craftingMaterial, ID = 10127
item.crate, ID = 10128
item.decayingWheat, ID = 10129
item.diggerBag, ID = 10130
item.diggerBagT2, ID = 10131
item.fertilizerBio, ID = 10132
item.fertilizerCompound, ID = 10133
item.flutterlyzer, ID = 10134
item.foresterBag, ID = 10135
item.foresterBagT2, ID = 10136
item.frameImpregnated, ID = 10137
item.frameProven, ID = 10138
item.frameUntreated, ID = 10139
item.fruits, ID = 10140
item.gearBronze, ID = 10141
item.gearCopper, ID = 10142
item.gearTin, ID = 10143
item.grafter, ID = 10144
item.grafterProven, ID = 10145
item.hardenedMachine, ID = 10146
item.honeyDrop, ID = 10147
item.honeyPot, ID = 10148
item.honeydew, ID = 10149
item.honeyedSlice, ID = 10150
item.hunterBag, ID = 10151
item.hunterBagT2, ID = 10152
item.impregnatedCasing, ID = 10153
item.imprinter, ID = 10154
item.infuser, ID = 10155
item.ingotBronze, ID = 10156
item.ingotCopper, ID = 10157
item.ingotTin, ID = 10158
item.iodineCapsule, ID = 10159
item.kitPickaxe, ID = 10160
item.kitShovel, ID = 10161
item.lepidopteristBag, ID = 10162
item.letters, ID = 10163
item.minerBag, ID = 10164
item.minerBagT2, ID = 10165
item.mouldyWheat, ID = 10166
item.mulch, ID = 10167
item.naturalistHelmet, ID = 10168
item.oakStick, ID = 10169
item.peat, ID = 10170
item.phosphor, ID = 10171
item.pipette, ID = 10172
item.pollen, ID = 10173
item.pollenFertile, ID = 10174
item.propolis, ID = 10175
item.refractoryBiofuel, ID = 10176
item.refractoryBiomass, ID = 10177
item.refractoryEmpty, ID = 10178
item.refractoryFuel, ID = 10179
item.refractoryHoney, ID = 10180
item.refractoryIce, ID = 10181
item.refractoryJuice, ID = 10182
item.refractoryLava, ID = 10183
item.refractoryOil, ID = 10184
item.refractorySeedOil, ID = 10185
item.refractoryWater, ID = 10186
item.refractoryWax, ID = 10187
item.researchNote, ID = 10188
item.royalJelly, ID = 10189
item.sapling, ID = 10190
item.scoop, ID = 10191
item.serumGE, ID = 10192
item.shortMead, ID = 10193
item.solderingIron, ID = 10194
item.stamps, ID = 10195
item.sturdyMachine, ID = 10196
item.thermionicTubes, ID = 10197
item.treealyzer, ID = 10198
item.vialCatalyst, ID = 10199
item.waterCan, ID = 10200
item.waxCapsule, ID = 10201
item.waxCapsuleBiofuel, ID = 10202
item.waxCapsuleBiomass, ID = 10203
item.waxCapsuleFuel, ID = 10204
item.waxCapsuleHoney, ID = 10205
item.waxCapsuleIce, ID = 10206
item.waxCapsuleJuice, ID = 10207
item.waxCapsuleOil, ID = 10208
item.waxCapsuleSeedOil, ID = 10209
item.waxCapsuleWater, ID = 10210
item.waxCast, ID = 10211
item.woodPulp, ID = 10212
item.wrench, ID = 10213
item.PipeItemsPropolis, ID = 10216
item.SkullAxe, ID = 10556
item.MorphAxe, ID = 10557
item.MorphPickaxe, ID = 10558
item.MorphShovel, ID = 10559
item.MorphSword, ID = 10560
item.DiabolistFork, ID = 10561
item.MobCrystal, ID = 10562
item.NetherShard, ID = 10563
item.TaintPickaxe, ID = 10564
item.TaintShovel, ID = 10565
item.ArcaneCake, ID = 10566
item.FMResource, ID = 10567
item.WandCaps, ID = 10568
item.WandCores, ID = 10569
item.gasVialFilled, ID = 10856
item.ash, ID = 10857
item.gasmask, ID = 10858
item.smokeGrenade, ID = 10859
item.gasVial, ID = 10860
item.witcheryBucketSpirit, ID = 10901
item.witcheryBitingBelt, ID = 10902
item.gendustry.apiary.upgrade, ID = 11156
item.gendustry.BeeReceptacle, ID = 11157
item.gendustry.ClimateModule, ID = 11158
item.gendustry.GeneSample, ID = 11159
item.gendustry.GeneSampleBlank, ID = 11160
item.gendustry.GeneTemplate, ID = 11161
item.gendustry.GeneticsProcessor, ID = 11162
item.gendustry.grafter, ID = 11163
item.gendustry.Labware, ID = 11164
item.gendustry.mutagen.bucket, ID = 11165
item.gendustry.mutagen.can, ID = 11166
item.gendustry.MutagenTank, ID = 11167
item.gendustry.PowerModule, ID = 11168
item.gendustry.UpgradeFrame, ID = 11169
item.gendustry.Waste, ID = 11170
item.thaumicexploration:necroCore, ID = 11272
item.thaumicexploration:necroAltar, ID = 11273
item.thaumicexploration:runicBootsMeteor, ID = 11274
item.thaumicexploration:runicBootsComet, ID = 11275
item.thaumicexploration:capSojourner, ID = 11285
item.thaumicexploration:capSojournerInert, ID = 11286
item.thaumicexploration:capMechanistInert, ID = 11287
item.thaumicexploration:capMechanist, ID = 11288
item.thaumicexploration:amberStaffCore, ID = 11289
item.GrimoireGaia2.AccessoryRingHaste, ID = 11356
item.GrimoireGaia2.AccessoryRingLuck, ID = 11357
item.GrimoireGaia2.BagBook, ID = 11358
item.GrimoireGaia2.BagOre, ID = 11359
item.GrimoireGaia2.BagRecord, ID = 11360
item.GrimoireGaia2.FoodBerryOcean, ID = 11361
item.GrimoireGaia2.BoxDiamond, ID = 11362
item.GrimoireGaia2.BoxGold, ID = 11363
item.GrimoireGaia2.BoxIron, ID = 11364
item.GrimoireGaia2.BoxOld, ID = 11365
item.GrimoireGaia2.FoodChocolateMousse, ID = 11366
item.GrimoireGaia2.FoodEnchantedMilk, ID = 11367
item.GrimoireGaia2.FoodFruitHealth, ID = 11368
item.GrimoireGaia2.FoodLeaf, ID = 11369
item.GrimoireGaia2.FoodMandrake, ID = 11370
item.GrimoireGaia2.FoodMandrakeStew, ID = 11371
item.GrimoireGaia2.FoodMeatBun, ID = 11372
item.GrimoireGaia2.FoodMeatStew, ID = 11373
item.GrimoireGaia2.FoodSmallAppleGold, ID = 11374
item.GrimoireGaia2.FoodWitherMeat, ID = 11375
item.GrimoireGaia2.FoodMeat, ID = 11376
item.GrimoireGaia2.FoodMeatMorsel, ID = 11377
item.GrimoireGaia2.MiscBookRuined, ID = 11378
item.GrimoireGaia2.MiscGigaGear, ID = 11379
item.GrimoireGaia2.MiscRing, ID = 11380
item.GrimoireGaia2.MiscSoulFiery, ID = 11381
item.GrimoireGaia2.MiscSoulFire, ID = 11382
item.GrimoireGaia2.MiscPartsAncient, ID = 11383
item.GrimoireGaia2.ShardDiamond, ID = 11384
item.GrimoireGaia2.ShardEmerald, ID = 11385
item.GrimoireGaia2.ShardGold, ID = 11386
item.GrimoireGaia2.ShardIron, ID = 11387
item.GrimoireGaia2.ShardNetherStar, ID = 11388
item.GrimoireGaia2.SpawnCard, ID = 11389
item.GrimoireGaia2.SpawnCardEnderGirl, ID = 11390
item.GrimoireGaia2.SpawnCardSlimeGirl, ID = 11391
item.GrimoireGaia2.SpawnScroll, ID = 11392
item.GrimoireGaia2.SpawnScrollHolstaurus, ID = 11393
item.GrimoireGaia2.SpawnScrollMaid, ID = 11394
item.GrimoireGaia2.SpawnScrollMerchant, ID = 11395
item.GrimoireGaia2.MonsterPlacer, ID = 11396
item.GrimoireGaia2.ToolChainsawAncient, ID = 11397
item.GrimoireGaia2.ToolDrillAncient, ID = 11398
item.GrimoireGaia2.WeaponBookBlades, ID = 11399
item.GrimoireGaia2.WeaponBookBlazing, ID = 11400
item.GrimoireGaia2.WeaponBookEnder, ID = 11401
item.GrimoireGaia2.WeaponBookHeavy, ID = 11402
item.GrimoireGaia2.WeaponBookLight, ID = 11403
item.GrimoireGaia2.WeaponBookWither, ID = 11404
item.GrimoireGaia2.WeaponFanFire, ID = 11405
item.GrimoireGaia2.WeaponFanIce, ID = 11406
item.GrimoireGaia2.WeaponRifleAncient, ID = 11407
item.GrimoireGaia2.WeaponWandBlaze, ID = 11408
item.GrimoireGaia2.WeaponWandEnder, ID = 11409
item.GrimoireGaia2.SpawnCardCreeperGirl, ID = 11410
item.achievementLorePagesIcon, ID = 11686
item.altarNexus, ID = 11687
item.enhancedBrewingStand, ID = 11688
item.bucketEnderGoo, ID = 11689
item.corporealMirageOrb, ID = 11690
item.dragonEssence, ID = 11691
item.drySplinter, ID = 11692
item.endPowder, ID = 11693
item.transferenceGem, ID = 11694
item.enderPearl, ID = 11695
item.endermanHead, ID = 11696
item.endermanRelicRepaired, ID = 11697
item.endermanRelicShattered, ID = 11698
item.endoplasm, ID = 11699
item.gemFragment, ID = 11700
item.ghostAmulet, ID = 11701
item.igneousRock, ID = 11702
item.infestationRemedy, ID = 11703
item.infestedBatWing, ID = 11704
item.instabilityOrb, ID = 11705
item.lorePage, ID = 11706
item.record, ID = 11707
item.itemNumber, ID = 11708
item.null, ID = 11709
item.silverfishBlood, ID = 11710
item.monsterPlacer, ID = 11711
item.spectralWand, ID = 11712
item.stardust, ID = 11713
item.templeCaller, ID = 11714
item.enderCompendium, ID = 11715
item.knowledgeFragment, ID = 11716
item.minionContainer, ID = 11717
item.ironchest:COPPERIRON, ID = 11726
item.ironchest:COPPERSILVER, ID = 11727
item.ironchest:DIAMONDCRYSTAL, ID = 11728
item.ironchest:DIAMONDOBSIDIAN, ID = 11729
item.ironchest:GOLDDIAMOND, ID = 11730
item.ironchest:IRONGOLD, ID = 11734
item.ironchest:SILVERGOLD, ID = 11735
item.ironchest:WOODCOPPER, ID = 11736
item.ironchest:WOODIRON, ID = 11737
item.dolly.diamond.empty, ID = 11746
item.hammer, ID = 11747
item.dolly.normal.empty, ID = 11749
item.upgrade.side.generic, ID = 11750
item.fork, ID = 11751
item.item.upgrade.structural.generic, ID = 11752
item.upgrade.core.generic, ID = 11753
item.JAKJ_RedstoneInMotion_SimpleItemSet, ID = 11756
item.JAKJ_RedstoneInMotion_ToolItemSet, ID = 11757
item.null, ID = 12056
item.null, ID = 12057
item.bait, ID = 12058
item.mirror.basic, ID = 12059
item.batteryTitanium, ID = 12060
item.bracelet, ID = 12061
item.mirror.celestial, ID = 12062
item.divingBoots, ID = 12063
item.divingTop, ID = 12064
item.divingHelmet, ID = 12065
item.divingPants, ID = 12066
item.fludd, ID = 12067
item.fishy, ID = 12068
item.fishyFood, ID = 12069
item.net, ID = 12070
item.rodFlux, ID = 12071
item.rodReed, ID = 12072
item.rodTitanium, ID = 12073
item.rodWood, ID = 12074
item.food, ID = 12075
item.craftingItems, ID = 12076
item.guide, ID = 12077
item.filter, ID = 12078
item.ladle, ID = 12079
item.mirror.magic, ID = 12080
item.mobMagnet, ID = 12081
item.materials, ID = 12082
item.necklace, ID = 12083
item.paintbrush, ID = 12084
item.hammer, ID = 12085
item.pearls, ID = 12086
item.plans, ID = 12087
item.ring, ID = 12088
item.turbineAluminum, ID = 12089
item.turbineCopper, ID = 12090
item.turbineTitanium, ID = 12091
item.swimfin, ID = 12092
item.scubaMask, ID = 12093
item.scubaTank, ID = 12094
item.scubaSuit, ID = 12095
item.snorkel, ID = 12096
item.speedBoat, ID = 12097
item.titaniumBucket, ID = 12122
item.upgrade, ID = 12123
item.worked, ID = 12124
item.batteryCopper, ID = 12125
item.liquidContainers, ID = 12126
item.blankAmulet, ID = 12456
item.blazeAmulet, ID = 12457
item.blazeWandCore, ID = 12458
item.blazeAxe, ID = 12459
item.blazeHoe, ID = 12460
item.blazium, ID = 12461
item.blazePick, ID = 12462
item.blazeShovel, ID = 12463
item.blazeSword, ID = 12464
item.blazeWand, ID = 12465
item.creeperAxe, ID = 12466
item.creeperHoe, ID = 12467
item.creeperPick, ID = 12468
item.creeperShovel, ID = 12469
item.creeperSword, ID = 12470
item.creeperWandCore, ID = 12471
item.creeperWand, ID = 12472
item.creepium, ID = 12473
item.enderMail, ID = 12474
item.enderWandCore, ID = 12475
item.enderAxe, ID = 12476
item.enderHoe, ID = 12477
item.endium, ID = 12478
item.enderPick, ID = 12479
item.enderShovel, ID = 12480
item.enderSword, ID = 12481
item.enderWand, ID = 12482
item.goldenRod, ID = 12483
item.inertWandCore, ID = 12484
item.infuser, ID = 12485
item.infuserComplete, ID = 12486
item.jumpAmulet, ID = 12487
item.powerCore, ID = 12488
item.speedAmulet, ID = 12489
item.spiderHoe, ID = 12490
item.spiderWandCore, ID = 12491
item.spiderAxe, ID = 12492
item.spidium, ID = 12493
item.spiderPick, ID = 12494
item.spiderShovel, ID = 12495
item.spiderSword, ID = 12496
item.spiderWand, ID = 12497
item.teleportAmulet, ID = 12498
item.aluminiumIngot, ID = 12506
item.copperIngot, ID = 12507
item.paintBrush, ID = 12508
item.tinIngot, ID = 12509
item.myst.agebook, ID = 12516
item.myst.linkbook, ID = 12517
item.myst.notebook, ID = 12518
item.myst.page, ID = 12519
item.myst.unlinkedbook, ID = 12520
item.myst.vial, ID = 12521
item.myst.writingdesk, ID = 12522
item.mfr.bucket.biofuel, ID = 12557
item.mfr.record.blank, ID = 12558
item.mfr.ceramicdye, ID = 12559
item.mfr.bucket.chocolatemilk, ID = 12560
item.mfr.fertilizer, ID = 12561
item.mfr.fishingrod, ID = 12562
item.mfr.hammer, ID = 12563
item.mfr.laserfocus, ID = 12564
item.mfr.machineblock, ID = 12565
item.mfr.bucket.meat, ID = 12566
item.mfr.meat.ingot.cooked, ID = 12567
item.mfr.meat.ingot.raw, ID = 12568
item.mfr.meat.nugget.cooked, ID = 12569
item.mfr.meat.nugget.raw, ID = 12570
item.mfr.milkbottle, ID = 12572
item.mfr.bucket.essence, ID = 12574
item.mfr.bucket.mushroomsoup, ID = 12575
item.mfr.needlegun, ID = 12576
item.mfr.needlegun.ammo.anvil, ID = 12577
item.mfr.needlegun.ammo.empty, ID = 12578
item.mfr.needlegun.ammo.fire, ID = 12579
item.mfr.needlegun.ammo.lava, ID = 12580
item.mfr.needlegun.ammo.sewage, ID = 12581
item.mfr.needlegun.ammo.sludge, ID = 12582
item.mfr.needlegun.ammo.standard, ID = 12583
item.mfr.bucket.pinkslime, ID = 12584
item.mfr.pinkslimeball, ID = 12585
item.mfr.plastic.bag, ID = 12586
item.mfr.bucket.plasticcup, ID = 12588
item.mfr.plastic.sheet, ID = 12589
item.mfr.portaspawner, ID = 12590
item.mfr.plastic.raw, ID = 12591
item.mfr.rubber.raw, ID = 12592
item.mfr.rednet.memorycard, ID = 12593
item.mfr.rednet.meter, ID = 12594
item.mfr.rocket, ID = 12595
item.mfr.rocketlauncher, ID = 12596
item.mfr.rubber.bar, ID = 12597
item.mfr.ruler, ID = 12598
item.mfr.safarinet.reusable, ID = 12599
item.mfr.safarinet.jailer, ID = 12600
item.mfr.safarinet.launcher, ID = 12601
item.mfr.safarinet.singleuse, ID = 12602
item.mfr.bucket.sewage, ID = 12604
item.mfr.bucket.sludge, ID = 12606
item.mfr.spyglass, ID = 12607
item.mfr.straw, ID = 12608
item.mfr.sugarcharcoal, ID = 12609
item.mfr.syringe.cure, ID = 12610
item.mfr.syringe.empty, ID = 12612
item.mfr.syringe.growth, ID = 12613
item.mfr.syringe.health, ID = 12614
item.mfr.syringe.slime, ID = 12615
item.mfr.syringe.zombie, ID = 12616
item.mfr.upgrade.radius, ID = 12617
item.mfr.upgrade.logic, ID = 12618
item.mfr.xpextractor, ID = 12619
item.railcraft.armor.overalls, ID = 12957
item.railcraft.armor.steel.boots, ID = 12958
item.railcraft.armor.steel.helmet, ID = 12959
item.railcraft.armor.steel.legs, ID = 12960
item.railcraft.armor.steel.plate, ID = 12961
item.railcraft.backpack.iceman.t1, ID = 12962
item.railcraft.backpack.iceman.t2, ID = 12963
item.railcraft.backpack.trackman.t1, ID = 12964
item.railcraft.backpack.trackman.t2, ID = 12965
item.railcraft.cart.anchor.admin, ID = 12967
item.railcraft.cart.anchor.personal, ID = 12968
item.railcraft.cart.bore, ID = 12969
item.railcraft.cart.gift, ID = 12974
item.railcraft.cart.loco.steam, ID = 12975
item.railcraft.cart.pumpkin, ID = 12976
item.railcraft.cart.tank, ID = 12977
item.railcraft.cart.tnt.wood, ID = 12979
item.railcraft.cart.track.relayer, ID = 12980
item.railcraft.cart.undercutter, ID = 12981
item.railcraft.cart.work, ID = 12982
item.railcraft.dust, ID = 12983
item.railcraft.emblem, ID = 12984
item.railcraft.firestone.cracked, ID = 12985
item.railcraft.firestone.cut, ID = 12986
item.railcraft.firestone.raw, ID = 12987
item.railcraft.firestone.refined, ID = 12988
item.railcraft.fluid.creosote.bottle, ID = 12989
item.railcraft.fluid.creosote.bucket, ID = 12990
item.railcraft.fluid.creosote.can, ID = 12991
item.railcraft.fluid.creosote.cell, ID = 12992
item.railcraft.fluid.creosote.refactory, ID = 12993
item.railcraft.fluid.creosote.wax, ID = 12994
item.railcraft.fluid.steam.bottle, ID = 12995
item.railcraft.fuel.coke, ID = 12996
item.railcraft.ingot, ID = 12998
item.railcraft.nugget, ID = 12999
item.railcraft.part.circuit, ID = 13000
item.railcraft.part.gear, ID = 13001
item.railcraft.part.plate, ID = 13002
item.railcraft.part.rail, ID = 13003
item.railcraft.part.railbed, ID = 13004
item.railcraft.part.rebar, ID = 13005
item.railcraft.part.signal.lamp, ID = 13006
item.railcraft.part.tie, ID = 13007
item.railcraft.routing.table, ID = 13011
item.railcraft.routing.ticket, ID = 13012
item.railcraft.routing.ticket.gold, ID = 13013
item.railcraft.borehead.diamond, ID = 13014
item.railcraft.borehead.iron, ID = 13015
item.railcraft.borehead.steel, ID = 13016
item.railcraft.tool.crowbar, ID = 13017
item.railcraft.tool.crowbar.magic, ID = 13018
item.railcraft.tool.crowbar.reinforced, ID = 13019
item.railcraft.tool.mag.glass, ID = 13020
item.railcraft.tool.signal.tuner, ID = 13021
item.railcraft.tool.steel.axe, ID = 13022
item.railcraft.tool.steel.hoe, ID = 13023
item.railcraft.tool.steel.pickaxe, ID = 13024
item.railcraft.tool.steel.shears, ID = 13025
item.railcraft.tool.steel.shovel, ID = 13026
item.railcraft.tool.steel.sword, ID = 13027
item.railcraft.tool.surveyor, ID = 13028
item.railcraft.tool.whistle.tuner, ID = 13029
item.component, ID = 13056
item.ioGoggles, ID = 13057
item.screen, ID = 13058
item.ioLinker, ID = 13059
item.transceiver, ID = 13060
item.upgrade, ID = 13061
item.bluestone, ID = 13432
item.cratedWood, ID = 13756
item.cratedCobblestone, ID = 13757
item.cratedDirt, ID = 13758
item.cratedStone, ID = 13759
item.cratedBrick, ID = 13760
item.cratedCacti, ID = 13761
item.cratedSand, ID = 13762
item.cratedObsidian, ID = 13763
item.cratedNetherrack, ID = 13764
item.cratedSoulsand, ID = 13765
item.cratedSandstone, ID = 13766
item.cratedBogearth, ID = 13767
item.cratedHumus, ID = 13768
item.cratedNetherbrick, ID = 13769
item.cratedPeat, ID = 13770
item.cratedApatite, ID = 13771
item.cratedFertilizer, ID = 13772
item.cratedTin, ID = 13773
item.cratedCopper, ID = 13774
item.cratedBronze, ID = 13775
item.cratedWheat, ID = 13776
item.cratedMycelium, ID = 13777
item.cratedMulch, ID = 13778
item.cratedSilver, ID = 13779
item.cratedBrass, ID = 13780
item.cratedNikolite, ID = 13781
item.cratedCookies, ID = 13782
item.cratedHoneycombs, ID = 13783
item.cratedBeeswax, ID = 13784
item.cratedPollen, ID = 13785
item.cratedPropolis, ID = 13786
item.cratedHoneydew, ID = 13787
item.cratedRoyalJelly, ID = 13788
item.cratedCocoaComb, ID = 13789
item.cratedRedstone, ID = 13790
item.cratedLapis, ID = 13791
item.cratedReeds, ID = 13792
item.cratedClay, ID = 13793
item.cratedGlowstone, ID = 13794
item.cratedApples, ID = 13795
item.cratedNetherwart, ID = 13796
item.cratedResin, ID = 13797
item.cratedRubber, ID = 13798
item.cratedScrap, ID = 13799
item.cratedUUM, ID = 13800
item.cratedSimmeringCombs, ID = 13801
item.cratedStringyCombs, ID = 13802
item.cratedFrozenCombs, ID = 13803
item.cratedDrippingCombs, ID = 13804
item.cratedRefractoryWax, ID = 13805
item.cratedPhosphor, ID = 13806
item.cratedAsh, ID = 13807
item.cratedCharcoal, ID = 13808
item.cratedGravel, ID = 13809
item.cratedCoal, ID = 13810
item.cratedSeeds, ID = 13811
item.cratedSaplings, ID = 13812
item.barrel, ID = 14081
item.carboy, ID = 14082
item.grape, ID = 14083
item.sprout, ID = 14084
item.wetGrain, ID = 14085
item.cheesecloth, ID = 14086
item.booze:fruitWater, ID = 14094
item.booze:yeastWater, ID = 14095
item.maltedGrain, ID = 14096
item.maltedDarkGrain, ID = 14097
item.booze:grainWater, ID = 14098
item.booze:mash, ID = 14099
item.yeastCake, ID = 14100
item.yeastDry, ID = 14102
item.hop, ID = 14108
item.heather, ID = 14109
item.brewpot, ID = 14110
item.null, ID = 14111
item.ArcaneDoorKey, ID = 14556
item.BlockJarFilledItem, ID = 14557
item.BlockJarNodeItem, ID = 14558
item.BootsTraveller, ID = 14559
item.ItemAxeElemental, ID = 14560
item.ItemHoeElemental, ID = 14561
item.ItemPickaxeElemental, ID = 14562
item.ItemShovelElemental, ID = 14563
item.ItemSwordElemental, ID = 14564
item.FocusExcavation, ID = 14565
item.FocusFire, ID = 14566
item.FocusFrost, ID = 14567
item.FocusHellbat, ID = 14568
item.FocusPech, ID = 14569
item.FocusPortableHole, ID = 14570
item.FocusPouch, ID = 14571
item.FocusShock, ID = 14572
item.FocusTrade, ID = 14573
item.GolemBell, ID = 14574
item.ItemGolemUpgrade, ID = 14575
item.HandMirror, ID = 14576
item.HoverHarness, ID = 14577
item.ItemArcaneDoor, ID = 14578
item.ItemEssence, ID = 14579
item.ItemGoggles, ID = 14580
item.ItemGolemCore, ID = 14581
item.ItemGolemDecoration, ID = 14582
item.ItemGolemPlacer, ID = 14583
item.ItemInkwell, ID = 14584
item.ItemManaBean, ID = 14585
item.ItemNugget, ID = 14586
item.ItemNuggetBeef, ID = 14587
item.ItemNuggetChicken, ID = 14588
item.ItemNuggetFish, ID = 14589
item.ItemNuggetPork, ID = 14590
item.ItemResearchNotes, ID = 14591
item.ItemResource, ID = 14592
item.ItemShard, ID = 14593
item.ItemThaumometer, ID = 14594
item.ItemThaumonomicon, ID = 14595
item.ItemWispEssence, ID = 14596
item.ItemBootsRobe, ID = 14598
item.ItemChestplateRobe, ID = 14599
item.ItemLeggingsRobe, ID = 14600
item.ItemPickThaumium, ID = 14601
item.ItemAxeThaumium, ID = 14602
item.ItemBootsThaumium, ID = 14603
item.ItemChestplateThaumium, ID = 14604
item.ItemHelmetThaumium, ID = 14605
item.ItemHoeThaumium, ID = 14606
item.ItemLeggingsThaumium, ID = 14608
item.ItemShovelThaumium, ID = 14609
item.ItemSwordThaumium, ID = 14610
item.TripleMeatTreat, ID = 14611
item.WandCap, ID = 14612
item.WandCasting, ID = 14613
item.WandRod, ID = 14614
item.thaumicexploration:amberCore, ID = 15156
item.null, ID = 15157
item.thaumicexploration:bootsComet, ID = 15158
item.thaumicexploration:bootsMeteor, ID = 15159
item.thaumicexploration:chestSeal, ID = 15160
item.thaumicexploration:pureZombieBrain, ID = 15161
item.thaumicexploration:necromancy, ID = 15162
item.thaumicexploration:jarSeal, ID = 15163
item.thaumicexploration:chestSeal, ID = 15164
item.thaumicexploration:jarSeal, ID = 15166
item.thaumicexploration:maskEvil, ID = 15167
item.thaumicexploration:taintBerry, ID = 15168
item.thaumicexploration:ringTaint, ID = 15169
item.thaumicexploration:talismanFood, ID = 15170
item.thaumicexploration:transmutationCore, ID = 15171
item.thaumicexploration:dreamcatcher, ID = 15172
item.nugget, ID = 15206
item.resourceItem, ID = 15207
item.charmNecro, ID = 15208
item.crystalineBell, ID = 15209
item.enchantedWood, ID = 15210
item.extract, ID = 15211
item.frozenSunlight, ID = 15212
item.maskCruelty, ID = 15213
item.steamPlate, ID = 15215
item.taintedGlobe, ID = 15216
item.unlock, ID = 15217
item.ttinkerer:bloodSword, ID = 15236
item.ttinkerer:brightNitor, ID = 15237
